id,Spruce,Sliver Fir,Douglas Fir,Pine,Oak,Beech,Sycamore
184267.0,0,0,1,0,0,0,0
145267.0,0,1,0,0,0,0,0
41553.0,0,1,0,0,0,0,0
346569.0,1,0,0,0,0,0,0
90492.0,0,0,0,1,0,1,0
374147.0,0,0,0,0,0,1,0
336523.0,0,0,0,1,0,0,0
308839.0,1,0,0,0,0,0,1
123803.0,0,1,0,0,0,0,0
186398.0,1,0,1,0,0,0,0
268116.0,0,0,0,0,0,1,0
182433.0,1,0,0,0,0,0,0
19253.0,0,0,0,0,0,1,1
225968.0,0,0,0,1,1,0,0
356516.0,1,0,0,0,0,1,0
356067.0,1,0,0,0,0,0,0
178175.0,1,1,0,0,0,0,0
191384.0,1,1,0,0,0,0,0
166942.0,1,0,0,0,0,0,0
303218.0,1,0,0,0,0,0,0
4862.0,0,0,1,0,0,0,0
286421.0,1,1,0,0,0,0,0
41333.0,0,1,0,0,0,0,0
122886.0,0,0,0,0,0,1,0
287861.0,1,1,0,0,0,0,0
217884.0,1,0,0,0,0,0,0
126112.0,1,1,0,0,0,0,0
144509.0,0,0,0,0,0,1,0
250570.0,0,0,0,0,0,1,0
146301.0,0,1,0,0,0,0,0
291371.0,0,0,1,0,0,0,0
290409.0,0,1,0,0,0,1,0
381944.0,1,1,0,0,0,0,0
339885.0,0,0,0,0,0,1,0
105397.0,0,1,0,0,0,0,0
38015.0,1,0,0,0,0,0,0
229820.0,0,0,0,1,0,1,0
223862.0,0,0,1,0,0,0,0
25901.0,1,0,0,0,0,0,0
227494.0,0,0,0,0,0,1,0
367027.0,1,0,0,0,0,0,0
32578.0,0,0,1,0,0,0,0
282327.0,0,1,0,0,0,1,0
205280.0,0,1,0,0,0,1,0
215341.0,1,0,0,0,0,0,0
396357.0,1,0,0,0,0,1,0
224566.0,1,0,0,0,0,0,0
125388.0,0,0,0,0,0,1,0
213359.0,1,0,0,0,0,0,0
63714.0,0,0,0,0,0,1,0
261070.0,1,0,1,0,0,0,0
187783.0,0,0,0,0,0,1,0
347969.0,0,0,0,0,0,1,0
279424.0,0,0,0,0,0,1,0
65585.0,1,0,0,0,0,0,0
120234.0,1,0,0,0,0,0,0
400935.0,1,0,0,0,0,0,0
385556.0,1,0,0,0,0,0,0
151164.0,0,0,1,0,0,0,0
356392.0,1,1,0,0,0,0,0
35120.0,0,1,0,0,0,1,0
21615.0,0,0,1,0,0,0,0
216492.0,0,0,0,0,0,1,0
228925.0,1,1,0,0,0,0,0
113606.0,1,0,0,0,0,1,0
44733.0,0,0,0,0,0,1,0
23368.0,1,0,0,0,0,0,0
225464.0,0,1,0,0,0,0,0
133981.0,1,0,0,0,0,0,0
282452.0,1,1,0,0,0,0,0
303039.0,1,0,0,0,0,1,0
363595.0,1,0,0,0,0,0,0
120967.0,1,0,0,0,0,1,0
82716.0,1,0,1,0,0,0,0
318071.0,1,0,0,0,0,0,0
333116.0,0,0,0,0,0,1,0
306050.0,1,0,1,0,0,0,0
141074.0,1,0,0,0,0,0,0
219464.0,1,1,0,0,0,0,0
282439.0,1,0,0,0,0,0,0
410770.0,0,0,1,0,0,0,0
111587.0,1,0,0,0,0,0,0
59456.0,1,0,0,0,0,0,0
37355.0,1,0,1,0,0,0,0
243612.0,1,1,0,0,0,0,0
206367.0,1,0,0,0,0,0,0
47057.0,1,0,0,0,0,0,0
404560.0,0,1,0,0,0,0,0
85906.0,1,1,0,0,0,0,0
285326.0,1,0,0,0,0,0,0
160673.0,0,0,0,0,0,1,0
11238.0,0,0,0,0,0,0,1
339985.0,1,0,0,0,0,1,0
4373.0,0,0,1,0,0,0,0
66629.0,1,0,0,1,0,0,0
408541.0,1,0,0,0,0,0,0
311470.0,1,0,0,0,0,0,0
378927.0,0,1,0,0,0,1,0
380444.0,1,1,0,0,0,0,0
402747.0,1,0,0,0,0,0,0
214487.0,0,0,0,0,0,1,0
392238.0,1,1,0,0,0,0,0
384268.0,1,0,0,0,0,0,0
58646.0,0,0,0,1,0,0,0
105513.0,1,0,0,0,0,0,0
313594.0,1,0,0,0,0,0,0
90418.0,1,1,0,1,0,0,0
316036.0,1,0,0,0,0,0,0
350673.0,0,0,0,1,0,1,0
220051.0,1,0,0,0,0,0,0
408854.0,1,1,0,0,0,0,0
227003.0,0,1,0,0,0,0,0
82093.0,0,0,0,0,1,0,0
406497.0,0,1,0,0,0,1,0
149948.0,0,1,0,0,0,0,0
84639.0,1,0,1,0,0,0,0
181966.0,1,0,0,0,0,0,0
300631.0,1,0,0,0,0,0,0
195552.0,1,0,0,0,0,0,0
409607.0,0,0,0,0,0,1,0
406965.0,0,0,0,0,0,1,0
394248.0,1,0,0,0,0,0,0
30386.0,0,1,0,0,0,1,0
106339.0,1,0,0,0,0,0,1
275577.0,1,0,0,0,0,0,0
207707.0,0,0,0,0,0,1,0
404362.0,1,0,0,0,0,0,0
130561.0,0,0,0,0,0,0,1
26604.0,0,0,0,0,0,1,0
28299.0,0,0,0,1,0,0,0
117524.0,0,0,1,0,0,0,0
279549.0,1,0,0,0,0,0,0
116275.0,1,1,0,0,0,0,0
169280.0,0,0,0,0,0,1,1
377234.0,1,0,0,0,0,0,0
298901.0,0,0,0,0,1,1,0
124727.0,1,0,0,0,0,0,0
375442.0,1,1,0,0,0,0,0
340377.0,0,0,0,0,0,1,0
223752.0,1,1,0,0,0,0,0
208314.0,0,1,0,0,0,0,0
155058.0,0,1,0,0,0,0,0
93765.0,1,0,0,0,0,0,0
209816.0,0,0,0,0,0,1,0
225178.0,1,1,0,0,0,0,0
21683.0,0,0,0,0,0,1,0
73104.0,0,0,1,0,0,0,0
90750.0,1,0,0,0,0,0,0
314658.0,0,1,0,0,0,0,0
245594.0,1,0,0,0,0,0,0
247342.0,1,0,0,0,0,0,0
404556.0,0,1,0,0,0,0,0
399918.0,1,0,0,0,0,0,0
156798.0,0,1,1,0,0,0,0
142902.0,1,0,0,0,0,0,0
276216.0,1,0,0,0,0,0,0
330796.0,1,1,0,0,0,0,0
224917.0,0,0,1,0,0,0,0
313466.0,1,0,1,0,0,0,0
215105.0,1,0,0,0,0,1,0
256782.0,0,0,1,0,0,0,0
237110.0,0,1,0,0,0,0,0
314016.0,1,0,0,0,0,0,0
377024.0,1,0,0,0,0,0,0
50809.0,0,0,1,0,0,0,0
316483.0,1,0,0,0,0,0,0
264797.0,1,0,0,0,0,0,0
97842.0,0,0,0,0,0,1,0
281075.0,0,0,0,0,1,0,0
226602.0,0,0,0,0,0,1,0
63766.0,1,0,1,0,0,0,0
232136.0,0,1,0,0,0,1,0
352898.0,1,1,0,0,0,0,0
171288.0,1,0,0,0,0,0,0
91873.0,1,0,0,0,0,0,0
74585.0,0,0,1,0,0,0,0
327112.0,1,0,0,0,0,0,0
160966.0,0,0,1,0,0,0,0
402770.0,1,0,0,0,0,0,0
285788.0,1,0,0,0,0,0,0
244361.0,0,0,0,0,0,1,0
205440.0,1,0,0,0,0,0,0
314755.0,1,0,0,0,0,0,0
154280.0,1,1,0,0,0,0,0
238399.0,1,0,0,0,0,0,0
170435.0,1,0,0,0,0,0,0
291889.0,0,1,0,0,0,1,0
405602.0,0,0,0,0,0,1,0
73897.0,0,0,1,0,0,1,0
284552.0,0,0,0,0,0,1,0
89359.0,0,0,1,0,0,0,0
130755.0,1,0,0,0,0,0,0
249048.0,1,0,0,0,0,0,0
199891.0,0,0,1,0,0,0,0
162710.0,0,0,0,0,1,0,0
199354.0,0,0,0,0,1,0,0
357760.0,1,0,0,0,0,0,0
324397.0,0,1,0,0,0,1,0
173084.0,0,0,1,0,0,0,0
383198.0,1,0,1,0,0,0,0
178647.0,1,0,0,0,0,0,0
14872.0,0,0,1,0,0,0,0
290020.0,1,0,0,0,0,0,0
397266.0,0,1,0,0,0,0,0
359901.0,0,0,0,1,0,0,0
28441.0,1,0,0,0,0,1,0
61881.0,0,0,1,0,0,0,0
82540.0,1,0,0,0,0,0,0
414365.0,1,0,0,0,0,0,0
398688.0,1,0,0,0,0,0,0
366644.0,0,0,1,0,0,0,0
258167.0,0,0,0,0,1,1,0
282319.0,0,0,0,0,0,1,0
122722.0,1,0,0,0,0,0,0
267877.0,1,1,0,0,0,0,0
230776.0,0,0,0,0,0,1,0
35218.0,1,0,1,0,0,0,0
89254.0,0,0,1,0,0,0,0
261548.0,0,0,0,0,1,0,0
218530.0,1,1,0,0,0,0,0
162302.0,1,0,0,0,0,0,0
97272.0,0,0,0,1,0,0,0
304858.0,0,0,0,1,0,0,0
3871.0,0,0,0,0,0,1,0
203971.0,0,0,0,0,0,1,0
305015.0,1,1,0,0,0,0,0
182536.0,0,0,0,1,0,0,0
251403.0,1,0,0,0,0,0,0
99084.0,0,0,0,0,0,1,0
161144.0,0,0,0,0,0,1,0
374941.0,1,1,0,0,0,0,0
235670.0,1,0,0,0,0,0,0
224402.0,1,0,0,0,0,0,0
232774.0,1,0,0,0,0,0,0
203073.0,0,0,0,1,0,0,0
356779.0,1,0,0,0,0,0,0
277756.0,0,0,1,0,0,1,0
293233.0,1,0,0,0,0,0,0
146743.0,1,0,0,0,0,0,0
18087.0,1,0,1,0,0,0,0
157841.0,0,1,0,0,0,0,0
242789.0,1,0,1,0,0,1,0
338415.0,1,0,0,0,0,0,0
44141.0,0,0,0,0,0,1,0
377379.0,1,0,0,0,0,1,0
114335.0,1,0,0,0,0,1,0
264799.0,0,1,0,0,0,0,1
124131.0,1,0,0,0,0,0,0
274408.0,1,0,0,0,0,0,0
221697.0,1,0,0,0,0,0,0
297156.0,1,0,0,0,0,0,0
145611.0,1,1,0,0,0,0,0
207754.0,0,0,1,0,0,0,0
392086.0,1,0,0,0,0,0,0
124317.0,1,0,0,0,0,0,0
376498.0,0,1,0,0,0,0,0
99507.0,1,0,0,0,0,0,0
103495.0,0,0,0,1,0,1,0
125572.0,1,0,0,0,0,0,0
132072.0,0,1,0,1,0,0,0
202692.0,0,0,1,0,0,0,0
82862.0,0,0,0,0,1,0,0
405775.0,0,0,1,0,0,0,0
41571.0,0,1,0,0,0,0,0
230640.0,1,0,0,0,0,0,0
345729.0,1,0,0,0,0,0,0
362688.0,1,0,0,0,0,0,0
179581.0,0,0,1,0,0,0,0
316011.0,1,0,0,0,0,1,0
358704.0,0,1,0,0,0,0,0
1521.0,0,0,0,0,1,1,0
135855.0,1,0,0,0,0,0,0
345822.0,0,0,0,0,0,0,1
194590.0,1,0,0,0,0,0,0
365368.0,0,1,0,0,0,0,0
50576.0,0,0,1,0,0,0,0
144668.0,0,1,0,0,0,0,0
120491.0,1,1,0,0,0,0,0
158210.0,1,0,0,0,0,0,0
190485.0,1,0,0,0,0,0,0
360522.0,0,1,0,0,0,0,0
62643.0,1,0,0,0,0,0,0
206675.0,1,1,0,0,0,0,0
416402.0,1,0,0,0,0,0,0
103839.0,1,0,1,0,0,0,0
299137.0,1,0,0,0,0,0,0
133862.0,0,0,1,0,0,0,0
21578.0,1,1,0,0,0,0,0
374654.0,0,0,0,1,0,0,0
88192.0,1,1,0,0,0,0,0
126777.0,0,0,0,0,0,1,0
353023.0,0,0,0,0,0,1,0
150294.0,0,1,0,0,0,1,0
63851.0,0,0,0,0,0,1,0
325106.0,1,1,0,0,0,0,0
210085.0,0,0,0,0,1,0,1
281646.0,0,0,1,0,0,0,0
150061.0,0,1,0,0,0,0,0
312141.0,0,0,0,0,0,1,0
190159.0,1,0,0,0,0,0,0
130472.0,1,0,0,0,0,1,0
206181.0,1,0,0,0,0,0,0
53568.0,1,0,0,0,0,0,0
353335.0,1,0,0,0,0,0,0
365300.0,0,0,1,0,0,0,0
284346.0,1,0,0,0,0,0,0
319631.0,1,0,0,0,0,0,0
416776.0,0,1,0,0,0,0,0
293056.0,1,0,0,0,0,0,0
66648.0,1,1,0,0,0,0,0
136149.0,1,0,0,0,0,0,0
26179.0,1,0,0,0,0,0,0
325808.0,0,0,0,0,0,0,1
3630.0,1,0,0,0,0,0,0
334091.0,0,1,0,0,0,0,0
332207.0,1,0,0,0,0,0,0
17312.0,1,0,0,0,0,0,0
266257.0,1,0,1,0,0,0,0
412034.0,0,1,0,0,0,1,0
351738.0,0,1,0,0,0,0,0
913.0,0,0,0,0,0,1,0
334967.0,1,0,0,0,0,0,0
229246.0,0,0,1,0,0,0,0
215772.0,1,0,0,0,0,1,0
11064.0,0,0,0,0,1,1,0
277439.0,1,0,0,0,0,0,0
412580.0,0,1,0,0,0,0,0
127789.0,1,0,0,0,0,0,0
216064.0,1,0,0,0,0,0,0
368893.0,0,1,0,0,0,0,0
9542.0,0,0,1,0,0,0,0
48221.0,0,1,0,0,0,1,0
92218.0,0,0,0,0,0,1,0
16093.0,0,0,0,1,0,0,0
341412.0,1,1,0,0,0,0,0
178621.0,0,0,1,0,0,0,0
344286.0,1,0,0,0,0,0,0
385187.0,1,0,0,0,0,0,0
163822.0,1,0,0,0,0,0,0
173021.0,1,0,0,0,0,1,0
268764.0,1,0,0,0,0,1,0
56941.0,0,0,1,0,0,1,0
221144.0,0,1,0,0,0,1,0
397308.0,1,0,0,0,0,0,0
272710.0,1,0,1,0,0,0,0
90369.0,1,0,0,0,0,0,0
365356.0,0,0,1,0,0,0,0
307760.0,0,1,0,0,0,1,0
403839.0,1,1,0,0,0,0,0
303108.0,0,1,0,0,0,0,0
93613.0,0,0,1,0,0,0,0
282991.0,1,1,0,0,0,0,0
242909.0,1,1,0,0,0,0,0
407433.0,0,0,0,0,0,1,0
165235.0,1,0,1,0,0,0,0
327128.0,0,0,0,0,0,1,0
61115.0,0,0,1,0,0,0,0
167027.0,1,0,0,0,0,1,0
72736.0,0,0,0,0,0,1,0
182291.0,1,0,0,0,0,0,0
376753.0,1,1,0,0,0,0,0
396638.0,1,0,0,0,0,0,0
143354.0,0,0,0,0,0,1,0
206540.0,1,0,0,0,0,0,0
302068.0,1,0,0,0,0,0,0
372157.0,0,0,0,0,0,0,1
375469.0,1,0,0,0,0,0,0
237402.0,1,0,0,0,0,0,0
139264.0,0,0,0,0,0,0,1
215644.0,1,1,0,0,0,0,0
327714.0,1,0,0,1,0,0,0
331200.0,0,0,1,0,0,0,0
318376.0,1,0,0,0,0,0,0
80326.0,0,0,0,1,0,0,0
246049.0,1,0,0,0,0,1,0
62872.0,1,0,0,0,0,0,0
351734.0,1,0,0,0,0,0,0
280837.0,0,0,0,0,0,1,0
182169.0,1,0,0,0,0,0,0
223462.0,0,1,0,0,0,0,0
355926.0,0,0,0,1,0,0,0
187613.0,0,1,0,0,0,0,0
187136.0,0,0,0,0,0,1,0
303314.0,1,0,0,0,0,0,0
50307.0,1,0,0,0,0,1,0
180225.0,0,0,0,0,0,1,0
41628.0,0,1,0,0,0,0,0
367215.0,1,1,0,0,0,0,0
144647.0,1,0,0,0,0,1,0
243565.0,1,1,0,0,0,0,0
47747.0,0,0,1,0,0,1,0
125141.0,1,0,0,0,0,0,0
238381.0,0,0,0,0,0,1,0
80482.0,1,0,0,0,0,0,0
298465.0,0,0,1,0,0,0,0
225981.0,1,0,0,0,0,0,0
64916.0,0,0,0,0,0,1,0
262828.0,1,1,0,0,0,0,0
395850.0,1,1,0,0,0,0,0
324075.0,0,1,0,0,0,0,0
366697.0,1,0,0,0,0,0,0
347382.0,1,0,0,0,0,0,0
106837.0,1,0,0,0,0,0,0
243358.0,1,1,0,0,0,0,0
386337.0,1,0,0,0,0,0,0
307557.0,1,0,0,0,0,0,0
387885.0,1,0,1,0,0,0,0
390875.0,1,0,1,0,0,0,0
306755.0,1,0,0,0,0,0,0
298205.0,0,0,0,0,0,1,0
349330.0,0,0,1,0,0,0,0
102828.0,1,0,0,0,0,0,0
119793.0,1,0,0,0,0,0,0
347627.0,1,1,0,0,0,0,0
293722.0,1,0,0,0,0,0,0
322735.0,1,0,0,0,0,0,0
365328.0,0,1,0,0,0,0,0
254072.0,0,0,0,0,0,1,0
90869.0,0,0,0,1,0,0,0
264005.0,0,0,0,0,0,1,0
143663.0,0,1,0,1,0,1,0
382691.0,1,0,0,0,0,1,0
358461.0,0,1,0,0,0,1,0
29148.0,0,0,0,0,0,1,0
32050.0,0,0,0,0,0,1,0
307767.0,1,0,0,0,0,0,0
206400.0,0,0,0,0,0,1,0
147016.0,0,0,1,0,0,1,0
49545.0,0,0,0,0,0,1,0
394914.0,1,0,0,0,0,0,0
198847.0,0,0,0,0,1,1,0
361423.0,0,0,0,0,1,1,0
195497.0,1,0,0,0,0,0,0
326728.0,1,1,0,0,0,0,0
268374.0,1,0,0,0,0,1,0
230326.0,1,1,0,0,0,0,0
243794.0,0,0,0,0,0,1,1
213829.0,1,0,0,0,0,0,0
226569.0,1,0,0,0,0,0,0
278435.0,0,1,0,0,0,0,0
180934.0,1,0,0,0,0,0,0
107963.0,1,0,0,0,0,0,0
269092.0,0,1,0,0,0,1,0
319454.0,1,1,0,0,0,0,0
215682.0,1,0,0,0,0,0,0
272390.0,1,0,1,0,0,0,0
384227.0,1,0,0,0,0,0,0
246727.0,0,0,1,0,0,0,0
280962.0,0,0,1,0,0,1,0
190542.0,0,0,0,0,0,1,0
308200.0,1,0,0,0,0,0,0
192257.0,1,0,0,0,0,1,0
370501.0,1,0,0,0,0,0,0
324577.0,1,0,0,0,0,0,0
405902.0,1,1,0,0,0,0,0
17798.0,0,1,1,0,0,0,0
387184.0,1,0,0,1,0,0,0
274575.0,1,0,0,0,0,0,0
256481.0,1,0,0,0,0,0,0
328261.0,1,1,0,0,0,0,0
261802.0,1,1,0,0,0,0,0
369772.0,1,0,0,0,0,0,0
401138.0,0,0,0,0,1,1,0
384107.0,0,0,0,0,0,1,0
262534.0,1,0,0,0,0,0,0
140959.0,1,0,0,0,0,1,0
373341.0,0,0,0,0,0,1,0
262759.0,1,0,0,0,0,0,0
267653.0,1,0,0,0,0,0,0
251092.0,0,0,0,0,0,1,0
332508.0,1,1,0,0,0,0,0
367354.0,1,0,0,0,0,0,0
397554.0,1,0,0,0,0,0,0
15223.0,1,0,0,0,0,0,0
195795.0,0,0,1,0,0,0,0
358818.0,0,0,1,0,0,0,0
313417.0,0,0,0,0,0,1,0
159111.0,0,0,0,0,0,1,0
365419.0,1,0,0,0,0,0,0
144593.0,0,0,1,0,0,0,0
40762.0,1,1,0,0,0,0,0
345079.0,1,0,0,0,0,0,0
93736.0,1,0,1,0,0,0,0
385365.0,1,0,0,0,0,0,0
270645.0,1,0,0,0,0,0,0
313512.0,1,0,0,0,0,0,0
152262.0,1,0,0,0,0,0,0
47485.0,0,0,0,0,1,1,0
232305.0,0,0,1,0,0,0,0
379929.0,0,0,0,0,0,0,0
223161.0,1,1,0,0,0,0,0
113241.0,0,0,0,0,0,1,0
211801.0,1,0,0,0,0,1,0
155763.0,1,0,1,0,0,0,0
338166.0,0,0,0,0,0,1,1
407425.0,0,0,0,0,0,1,0
355298.0,1,0,1,0,0,0,0
176817.0,1,0,0,0,0,0,0
240639.0,0,0,1,0,0,0,0
198135.0,0,1,0,0,0,0,0
266154.0,1,0,0,0,0,0,0
182707.0,1,1,0,0,0,0,0
201079.0,1,0,0,0,0,0,0
341128.0,1,0,1,0,0,0,0
13616.0,0,1,0,0,0,1,0
287865.0,1,0,0,0,0,0,0
234214.0,1,0,0,0,0,0,0
324595.0,1,0,0,0,0,0,0
263323.0,1,1,0,0,0,1,0
180406.0,1,0,0,0,0,0,0
178945.0,1,0,0,0,0,0,0
400012.0,1,0,0,1,0,0,0
284771.0,1,0,0,0,0,0,0
356180.0,1,1,0,0,0,0,0
372160.0,1,0,0,0,0,0,0
11391.0,0,0,0,0,0,1,0
268872.0,1,0,0,0,0,1,0
366929.0,1,0,0,0,0,0,0
403806.0,0,0,1,0,0,0,0
347665.0,1,0,1,0,0,0,0
233989.0,0,0,0,0,0,1,0
290249.0,0,1,0,0,0,1,0
217560.0,1,0,0,0,0,0,0
42391.0,1,0,0,0,0,1,0
316561.0,0,0,0,0,0,1,0
372699.0,0,0,0,0,1,1,0
269416.0,0,0,0,0,0,1,0
414530.0,0,0,0,0,0,1,0
147556.0,1,0,0,0,0,0,0
232443.0,0,1,0,1,0,0,0
90155.0,1,0,0,0,0,0,0
369407.0,0,0,0,0,0,0,1
383884.0,1,0,0,0,0,0,0
30745.0,1,0,1,0,0,0,0
211926.0,1,0,0,0,0,1,0
188576.0,1,0,0,0,0,0,0
252345.0,1,0,0,0,0,0,0
334147.0,1,0,0,1,0,0,0
352426.0,1,0,0,0,0,1,0
286281.0,1,1,0,0,0,1,0
244593.0,0,0,0,0,0,1,0
264022.0,1,0,0,0,0,0,0
399023.0,1,1,0,0,0,0,0
206277.0,1,0,0,0,0,0,0
15595.0,1,0,0,0,0,0,0
369776.0,1,0,0,0,0,1,0
365453.0,1,0,0,0,0,0,0
280050.0,1,0,0,0,0,1,0
241398.0,0,1,0,0,0,0,0
395605.0,0,0,0,0,0,0,0
285541.0,1,0,0,0,0,0,0
259972.0,0,0,1,0,0,0,0
158074.0,1,0,0,0,0,0,0
133649.0,0,0,1,0,0,0,0
225076.0,0,1,0,0,0,0,0
138232.0,1,0,0,0,0,1,0
62494.0,0,0,0,0,1,0,0
55182.0,1,0,0,0,0,0,0
238133.0,1,1,0,0,0,0,0
41222.0,0,0,0,0,0,1,0
335398.0,1,0,0,0,0,0,0
195181.0,0,0,1,0,0,0,0
72169.0,1,1,0,0,0,0,0
67290.0,1,0,1,0,0,0,0
58836.0,0,0,1,0,0,0,0
409043.0,0,1,0,0,0,1,0
213046.0,0,0,1,0,0,0,0
181430.0,1,0,0,0,0,0,0
128439.0,0,1,0,0,0,0,0
172382.0,0,0,0,0,0,1,1
217252.0,0,1,0,1,0,0,0
325518.0,1,0,0,0,0,0,0
335373.0,1,0,0,0,0,0,0
231755.0,1,0,0,0,0,0,0
283536.0,0,0,1,0,0,0,0
245258.0,0,0,1,0,0,0,0
147502.0,0,0,0,0,0,1,0
299385.0,1,0,0,0,0,1,0
224766.0,1,0,1,0,0,0,0
297805.0,0,0,0,0,0,1,0
240449.0,1,0,1,0,0,0,0
97324.0,0,1,0,0,0,1,0
61664.0,1,1,0,0,0,0,0
353040.0,0,0,0,0,0,1,0
395759.0,1,1,0,0,0,0,0
289584.0,1,0,1,0,0,0,0
167949.0,1,0,0,0,0,0,0
293243.0,0,0,0,0,0,1,0
349985.0,1,0,0,0,0,0,0
60297.0,0,0,0,0,1,1,0
120664.0,1,0,0,0,0,0,0
377034.0,1,0,0,0,0,0,0
382952.0,1,0,0,0,0,0,0
92939.0,1,0,1,0,0,0,0
340251.0,0,0,1,0,0,0,0
377939.0,0,0,0,0,0,0,1
51652.0,0,0,0,1,1,0,0
314983.0,1,0,0,0,0,0,0
112194.0,1,0,0,0,0,1,0
201629.0,1,0,0,0,0,1,0
355564.0,1,0,0,1,0,0,0
13549.0,0,0,1,0,0,0,0
263397.0,0,1,0,0,0,0,0
293808.0,0,0,0,1,1,0,0
259522.0,0,0,0,1,0,1,0
223475.0,1,1,0,0,0,0,0
53961.0,0,0,1,0,0,0,0
105275.0,1,0,0,0,0,0,0
290645.0,0,0,0,0,0,1,0
228912.0,1,1,0,0,0,0,0
251113.0,1,0,0,0,0,0,0
94881.0,1,1,0,0,0,0,0
132405.0,1,0,0,1,0,0,0
337601.0,1,1,0,1,0,0,0
55724.0,1,0,0,0,0,0,0
363437.0,1,0,0,0,0,0,0
366462.0,1,0,0,0,0,0,0
152532.0,1,0,0,0,0,0,0
143591.0,0,0,1,0,0,0,0
296306.0,1,0,0,0,0,0,0
110323.0,0,0,0,1,0,0,0
286560.0,0,0,1,0,0,0,0
373422.0,0,0,0,0,0,1,0
276485.0,1,0,0,0,0,0,0
113266.0,0,0,1,0,0,0,0
188524.0,0,0,0,0,0,1,0
112267.0,0,1,0,0,0,0,0
129422.0,1,0,0,0,0,0,0
250607.0,0,0,0,0,0,1,0
20564.0,0,1,0,0,0,0,0
166546.0,0,0,0,0,0,1,0
317785.0,1,0,0,0,0,0,0
83628.0,0,0,0,0,0,1,0
14718.0,1,0,0,0,0,0,0
356092.0,1,1,0,0,0,0,0
37345.0,1,0,0,0,0,0,0
411884.0,1,0,0,0,0,0,0
376718.0,1,1,0,0,0,0,0
379847.0,0,0,0,0,0,1,0
284113.0,1,0,0,0,0,0,0
111105.0,0,0,0,0,0,1,0
240521.0,0,0,0,0,0,0,1
347552.0,0,0,1,0,0,0,0
229241.0,0,0,1,0,0,0,1
20101.0,1,0,0,0,0,0,0
121544.0,0,0,0,0,0,1,0
110830.0,1,0,0,0,0,0,0
218845.0,0,1,0,0,0,0,0
318769.0,1,0,0,0,0,0,0
105089.0,1,0,0,0,0,0,0
255270.0,0,0,0,0,0,1,0
181833.0,0,0,0,0,0,1,0
228024.0,0,0,0,0,0,1,0
265075.0,0,0,0,0,1,1,0
386449.0,1,0,0,0,0,0,0
165175.0,1,0,0,0,0,0,0
392450.0,0,0,1,0,0,0,0
297417.0,0,0,0,0,0,1,0
228587.0,0,1,0,0,0,0,0
258114.0,1,0,0,0,0,0,0
266121.0,1,0,0,0,0,0,0
178061.0,1,1,0,0,0,0,0
132326.0,1,0,0,0,0,0,0
237030.0,1,0,0,0,0,0,0
376631.0,1,1,0,0,0,0,0
294338.0,1,0,0,0,0,0,0
229015.0,0,1,0,0,0,0,0
42026.0,1,0,0,1,0,0,0
147959.0,1,0,0,0,0,0,0
149053.0,1,1,0,0,0,0,0
309067.0,0,1,0,0,0,0,0
218593.0,0,0,0,1,0,0,0
394205.0,1,0,0,0,0,0,0
30994.0,0,0,0,0,1,1,0
196711.0,1,0,0,0,0,0,0
281783.0,0,0,0,0,0,1,0
395490.0,1,1,0,0,0,0,0
339030.0,1,0,0,0,0,0,0
416016.0,1,0,0,0,0,0,0
273032.0,1,0,0,0,0,0,0
149977.0,0,1,0,0,0,1,0
338121.0,0,0,0,0,0,1,0
64573.0,1,1,0,0,0,0,0
167337.0,0,0,0,0,1,1,0
197948.0,0,0,0,0,0,1,0
150727.0,0,0,0,0,0,1,0
387678.0,1,0,0,0,0,0,0
297658.0,1,0,0,0,0,0,0
383616.0,1,0,0,0,0,0,0
395417.0,1,1,0,0,0,0,0
239188.0,0,0,0,0,0,1,0
350969.0,0,0,0,0,0,1,0
45478.0,0,0,1,0,0,0,0
265861.0,1,0,1,0,0,0,0
203559.0,1,0,0,0,0,0,0
384754.0,0,0,0,0,0,1,0
404288.0,1,0,0,0,0,0,0
149949.0,1,0,0,0,0,1,0
169688.0,1,1,0,0,0,0,0
330875.0,0,0,0,0,0,1,0
367696.0,1,1,0,0,0,0,0
231995.0,1,0,0,0,0,0,0
225517.0,0,0,0,1,0,0,0
70958.0,0,0,0,0,0,1,0
167527.0,1,0,0,0,0,0,0
403891.0,0,1,0,1,0,0,0
287461.0,1,0,0,0,0,0,0
229107.0,0,0,0,0,0,1,0
378558.0,1,0,0,0,0,1,0
401123.0,0,0,0,0,1,1,0
276865.0,1,0,0,0,0,0,0
265398.0,0,0,0,0,1,0,0
347513.0,1,0,0,0,0,0,0
289058.0,0,0,0,0,1,0,0
416549.0,1,1,0,0,0,0,0
81522.0,0,0,0,0,0,1,0
97452.0,1,0,0,0,0,1,0
188009.0,1,0,0,0,0,0,0
36879.0,0,0,0,0,1,1,0
56392.0,1,0,0,0,0,0,0
46042.0,0,0,0,0,1,0,0
130454.0,1,0,0,0,0,1,0
82851.0,0,0,0,0,0,1,0
219898.0,0,0,1,0,0,0,0
373421.0,0,0,0,0,0,0,0
1766.0,0,0,0,0,1,0,0
10400.0,1,0,0,0,0,0,0
291985.0,1,0,0,0,0,0,0
338795.0,0,0,0,0,0,1,0
262553.0,0,0,0,0,0,1,0
227116.0,1,0,0,0,0,0,0
389410.0,1,0,1,0,0,0,0
15569.0,1,0,0,0,0,0,0
217699.0,0,1,0,0,0,1,0
