id,Spruce,Silver Fir,Douglas Fir,Pine,Oak,Beech,Sycamore
118089.0,1,1,0,0,0,0,0
243190.0,0,0,1,0,0,0,0
203912.0,1,0,0,1,0,0,0
207740.0,0,0,0,0,0,1,1
50351.0,1,0,0,0,0,0,0
310507.0,1,0,0,0,0,1,0
155495.0,0,0,1,0,0,0,0
217786.0,1,0,0,0,0,0,0
250259.0,0,0,1,0,0,0,0
280708.0,1,0,0,0,0,1,0
71627.0,1,0,1,0,0,0,0
117687.0,1,1,0,0,0,0,0
148682.0,1,1,0,0,0,0,0
255611.0,1,0,1,0,0,0,0
379092.0,1,1,0,0,0,0,0
190858.0,1,0,0,0,0,0,0
338298.0,0,0,0,1,0,0,0
118352.0,1,0,0,0,0,0,0
354998.0,1,1,0,0,0,0,0
325924.0,1,0,0,0,0,1,0
377273.0,1,1,0,0,0,0,0
311798.0,0,0,0,0,0,1,0
356493.0,0,0,1,0,0,0,0
367036.0,1,1,0,0,0,0,0
231928.0,1,1,0,0,0,0,0
296867.0,0,0,0,0,0,1,0
319046.0,1,1,0,0,0,0,0
366770.0,0,0,1,0,0,0,0
233891.0,1,0,0,0,0,0,0
9781.0,0,0,1,0,0,0,0
139824.0,0,0,1,0,0,0,0
144613.0,0,1,0,0,0,1,0
262603.0,0,1,0,0,0,1,0
101140.0,1,0,1,0,0,0,0
201530.0,1,0,1,0,0,0,0
291758.0,1,1,0,0,0,0,0
358848.0,0,1,0,0,0,0,0
213488.0,1,1,0,0,0,1,0
213998.0,0,0,0,0,1,0,0
156878.0,1,1,0,0,0,0,0
196231.0,0,0,0,0,0,1,0
371716.0,0,1,0,0,0,1,0
299386.0,0,0,0,1,1,1,0
341515.0,1,1,0,0,0,0,0
366699.0,0,1,0,0,0,0,0
192804.0,0,0,1,0,0,0,0
262917.0,1,0,1,0,0,1,0
138266.0,0,1,0,0,0,0,0
57516.0,1,1,0,0,0,0,0
302042.0,0,1,0,1,0,0,0
157876.0,0,1,0,0,0,1,0
331652.0,0,0,0,1,0,1,0
267446.0,1,0,1,0,0,0,0
322640.0,1,0,0,0,0,1,0
403736.0,1,0,0,1,0,0,0
18241.0,1,1,0,0,0,0,0
176203.0,0,1,0,0,0,0,0
145604.0,1,1,0,0,0,0,0
343786.0,0,1,0,0,0,0,0
144802.0,0,1,0,0,0,0,1
236002.0,0,1,0,0,0,1,0
168336.0,0,1,0,0,0,0,1
40893.0,0,0,1,0,0,0,0
97881.0,0,0,0,1,1,1,0
8409.0,0,0,0,0,0,1,0
377171.0,0,0,0,0,0,1,0
151386.0,1,1,0,0,0,1,0
197933.0,0,0,0,0,0,1,0
317675.0,1,0,0,0,0,0,0
303352.0,1,0,0,0,0,0,0
216356.0,0,0,0,1,0,1,0
413528.0,0,0,0,0,0,1,0
347207.0,0,1,0,0,0,0,0
117335.0,1,1,0,0,0,0,0
226668.0,1,1,0,0,0,0,0
356847.0,0,1,0,0,0,0,0
392756.0,0,0,0,0,0,1,0
271660.0,0,0,0,0,0,1,0
12007.0,0,1,1,0,0,0,0
187811.0,0,1,0,0,0,0,0
257990.0,0,0,0,0,1,0,0
4433.0,0,0,0,1,0,0,0
185767.0,0,0,0,1,1,0,0
207604.0,0,0,0,0,0,1,0
48990.0,1,0,0,0,0,0,0
334493.0,1,1,0,0,0,0,0
299225.0,0,1,0,0,0,1,0
307702.0,0,1,0,0,0,1,0
225523.0,0,0,0,1,1,0,0
46954.0,1,0,0,0,0,0,0
327627.0,1,0,0,0,0,1,0
166274.0,1,0,1,0,0,1,0
26731.0,0,1,1,0,0,0,0
247357.0,1,1,0,0,0,0,0
247540.0,0,0,0,0,0,1,0
299228.0,0,0,1,0,0,0,0
404497.0,1,1,0,0,0,0,0
62739.0,1,0,0,0,0,1,0
130540.0,0,1,0,0,0,1,0
334391.0,1,1,0,0,0,0,0
241489.0,1,1,0,0,0,0,0
118393.0,0,1,0,0,0,0,0
12451.0,0,0,0,1,0,1,0
70528.0,0,0,1,0,0,0,0
101787.0,1,0,0,0,0,0,0
399099.0,1,1,0,0,0,0,0
372420.0,0,0,0,1,0,1,0
16937.0,0,0,1,0,0,1,0
409065.0,1,0,0,0,0,1,0
278035.0,0,0,0,0,0,1,0
29570.0,1,1,0,0,0,0,0
197635.0,1,0,0,0,0,0,0
373348.0,1,0,0,0,0,1,0
215976.0,1,0,0,0,0,1,0
112287.0,1,1,0,0,0,0,0
387080.0,1,0,0,0,0,0,0
334258.0,1,0,0,0,0,1,0
169196.0,1,0,0,1,0,0,0
184396.0,0,0,1,0,0,0,0
203392.0,1,0,0,0,0,1,0
164313.0,1,1,0,0,0,0,0
347766.0,1,0,0,0,0,0,0
351574.0,0,1,0,0,0,0,0
325294.0,1,0,0,0,0,1,0
122429.0,1,0,0,0,0,0,0
275207.0,1,0,0,1,0,0,0
110607.0,1,0,1,0,0,0,0
277406.0,0,0,0,0,0,1,1
273422.0,1,0,0,1,0,0,0
293029.0,0,1,0,0,0,1,0
23838.0,1,0,1,0,0,0,0
210833.0,0,0,1,0,0,0,1
116088.0,1,0,0,0,0,1,0
406207.0,1,1,0,0,0,0,0
252794.0,1,0,0,0,1,0,0
109722.0,0,1,1,0,0,0,0
225005.0,1,0,0,1,0,0,0
48826.0,0,0,0,0,1,1,0
121596.0,1,1,0,0,0,0,0
320359.0,1,0,0,0,0,0,0
376678.0,1,0,0,0,0,1,1
128658.0,1,0,0,0,0,1,0
200864.0,0,0,0,1,0,0,0
171056.0,0,0,0,1,0,1,0
189620.0,0,0,0,1,0,0,0
51295.0,1,0,1,0,0,0,0
144057.0,1,0,1,0,0,0,0
362936.0,1,0,1,0,0,1,0
161757.0,0,0,1,0,0,0,0
401105.0,0,0,0,1,1,1,0
402928.0,1,0,0,0,0,1,0
133750.0,0,0,1,0,0,0,0
338033.0,1,1,0,0,0,0,0
249071.0,1,0,0,0,0,0,0
260617.0,1,0,0,1,0,0,0
369898.0,1,1,0,0,0,0,0
170323.0,1,0,0,1,0,0,0
310739.0,0,1,0,0,0,0,0
236207.0,1,0,0,0,0,0,0
281388.0,0,1,0,0,0,0,0
368263.0,1,1,0,0,0,0,0
212303.0,0,0,0,1,0,1,0
185323.0,1,1,0,0,0,1,0
118066.0,1,1,0,0,0,0,0
254877.0,0,0,0,0,1,1,0
99477.0,0,1,0,0,0,0,0
142740.0,0,0,0,1,0,1,0
99733.0,1,0,0,0,0,1,0
161835.0,1,1,0,0,0,0,0
229908.0,1,0,0,0,0,0,0
261885.0,0,1,0,0,0,1,0
236747.0,1,0,0,0,0,0,0
298564.0,0,0,1,0,0,1,0
359015.0,1,0,0,1,0,0,0
232296.0,1,1,0,0,0,0,0
301127.0,1,1,0,0,0,0,0
297604.0,1,0,0,1,0,0,0
356859.0,0,0,1,0,0,0,0
50969.0,0,0,0,0,0,1,0
120559.0,1,0,0,1,0,0,0
411753.0,1,0,0,0,0,0,0
395403.0,1,1,0,0,0,0,0
236513.0,1,0,1,0,0,0,0
147823.0,0,0,0,0,1,1,0
352836.0,1,0,1,0,0,0,0
334269.0,1,1,0,0,0,0,0
293709.0,1,0,0,0,0,0,0
206434.0,1,1,0,0,0,0,0
124802.0,0,0,0,1,0,1,0
131063.0,0,0,1,0,0,0,0
236289.0,0,0,0,0,0,1,0
361407.0,1,0,0,1,0,0,0
300341.0,0,0,0,0,0,1,0
231649.0,1,0,0,0,0,0,0
409665.0,0,1,0,0,0,0,0
410111.0,1,0,0,0,0,1,0
358797.0,1,0,1,0,0,0,0
14801.0,1,0,1,0,0,0,0
241731.0,1,1,0,0,0,0,0
308299.0,1,1,0,0,0,1,0
316625.0,0,1,0,0,0,0,0
371423.0,1,1,0,0,0,0,0
58744.0,0,1,0,0,0,0,0
263979.0,1,0,0,0,0,0,0
305878.0,0,1,0,0,0,0,0
74355.0,0,0,0,0,1,0,0
90401.0,1,1,0,0,0,0,0
321654.0,1,0,0,0,0,1,0
38096.0,1,0,0,0,0,1,0
261284.0,1,1,0,0,0,0,0
207428.0,1,0,0,0,0,0,0
237059.0,0,0,0,0,0,1,1
298901.0,0,0,0,0,1,1,0
328793.0,1,0,0,0,0,1,0
59010.0,0,0,0,0,0,0,1
127219.0,1,0,0,0,0,1,0
41529.0,0,0,1,0,0,0,0
121350.0,1,1,0,0,0,0,0
1221.0,0,1,1,0,0,0,0
25893.0,0,0,0,1,0,0,0
48662.0,0,0,0,0,0,1,0
382092.0,1,0,0,1,0,0,0
129537.0,1,0,0,0,0,0,1
43059.0,1,0,1,0,0,0,0
242347.0,1,0,0,0,0,0,0
112736.0,1,1,0,0,0,1,0
265763.0,0,0,0,0,0,0,1
41618.0,1,1,0,0,0,0,0
67234.0,0,0,1,0,0,0,0
25211.0,0,0,1,0,0,0,0
219290.0,1,0,0,0,0,1,0
307102.0,0,1,0,0,0,0,1
307372.0,1,1,0,0,0,0,0
315278.0,0,0,0,0,0,1,0
215216.0,1,0,0,1,0,0,0
117546.0,0,0,1,0,0,0,0
294804.0,1,0,0,0,0,0,0
26931.0,0,1,1,0,0,0,0
166521.0,0,0,0,0,0,1,0
341595.0,0,1,0,0,0,1,0
375181.0,1,0,0,1,0,0,0
327979.0,0,0,0,1,0,0,0
259648.0,1,0,0,0,0,0,0
102859.0,0,1,0,0,0,1,0
417467.0,1,0,0,1,0,0,0
411550.0,1,0,0,0,0,1,0
117836.0,0,0,1,0,0,0,0
315966.0,1,0,0,0,0,0,0
178821.0,0,0,1,0,0,0,0
374962.0,1,0,0,0,0,0,0
242897.0,1,0,0,0,0,0,0
201411.0,0,0,0,1,0,1,0
81026.0,1,0,0,0,0,1,0
119174.0,0,0,0,0,0,1,0
7459.0,1,0,0,1,0,0,0
184326.0,0,0,1,0,0,0,0
239697.0,1,1,0,0,0,0,0
286390.0,0,1,0,0,0,1,0
265466.0,0,0,1,0,0,0,0
144280.0,0,0,0,0,0,1,0
408284.0,1,1,0,0,0,0,0
248862.0,0,0,0,0,0,1,0
286416.0,1,0,0,0,0,1,0
226872.0,1,0,0,0,0,0,0
324631.0,1,1,0,0,0,0,0
355747.0,0,1,0,1,0,0,0
92446.0,0,0,1,0,0,1,0
303529.0,1,0,0,0,0,1,0
161565.0,1,1,0,0,0,0,0
140887.0,1,0,0,0,0,1,0
344711.0,1,0,0,0,0,1,0
47398.0,1,1,0,0,0,0,0
397926.0,1,0,0,0,0,0,0
314200.0,1,0,0,0,0,0,0
145141.0,0,0,0,1,0,1,0
56323.0,0,0,0,0,1,1,0
351586.0,1,1,0,0,0,0,0
142895.0,0,0,0,0,0,1,1
217713.0,0,1,0,0,0,0,0
159197.0,0,1,0,0,0,0,0
120551.0,1,1,0,0,0,0,0
277842.0,1,0,0,0,0,1,0
183130.0,0,0,0,0,0,1,0
396589.0,0,0,0,0,0,1,0
411979.0,0,0,1,0,0,0,1
337354.0,1,1,0,0,0,0,0
304013.0,1,1,0,0,0,0,0
15709.0,0,1,0,0,0,0,0
121067.0,0,0,0,0,0,1,0
80366.0,1,1,0,0,0,0,0
25864.0,0,0,0,0,0,1,0
230316.0,1,1,0,0,0,0,0
360567.0,0,0,1,0,0,1,0
140694.0,1,0,0,0,0,0,1
136441.0,1,1,0,0,0,0,0
241995.0,1,0,0,0,0,1,0
395503.0,1,1,0,0,0,0,0
349908.0,1,0,0,0,0,0,0
405318.0,0,0,0,1,0,0,0
356032.0,0,1,0,0,0,1,0
269988.0,1,0,0,0,1,0,0
188653.0,0,0,0,0,0,0,1
144368.0,0,0,0,1,0,1,0
332271.0,1,1,0,0,0,0,0
215845.0,1,1,0,0,0,0,0
402914.0,1,0,0,0,0,1,0
251647.0,1,0,0,0,0,1,0
395578.0,0,1,0,0,0,0,0
99628.0,0,0,0,0,1,1,0
314059.0,1,0,0,0,0,1,0
250770.0,0,0,1,0,0,0,0
88467.0,1,1,0,0,0,1,0
270181.0,1,1,0,1,0,0,0
356807.0,0,1,0,0,0,0,0
87367.0,1,0,0,0,0,0,0
58947.0,0,0,1,1,0,0,0
49808.0,1,0,0,0,0,1,0
93185.0,1,1,0,0,0,0,0
101187.0,0,1,0,0,0,0,1
178825.0,1,1,0,0,0,0,0
47107.0,1,0,1,0,0,0,0
395687.0,1,0,0,1,0,0,0
76775.0,1,0,0,0,0,0,0
78605.0,0,0,0,1,0,1,0
139103.0,0,0,0,0,0,1,0
9515.0,1,1,0,0,0,0,0
298485.0,0,0,0,1,0,1,0
104477.0,0,0,0,0,1,0,0
40395.0,0,0,0,0,1,1,0
375618.0,1,1,0,1,0,0,0
210787.0,1,0,1,0,0,0,0
384154.0,1,0,0,1,0,1,0
380126.0,1,0,0,0,0,0,0
76641.0,0,0,0,0,0,1,0
327258.0,0,1,0,0,0,1,0
237617.0,1,0,1,0,0,0,0
412450.0,1,0,0,0,0,1,0
113908.0,0,1,0,0,0,1,0
411111.0,1,1,1,0,0,0,0
356332.0,1,1,0,0,0,0,0
323970.0,0,0,0,1,0,1,0
281369.0,1,0,0,0,0,1,0
105047.0,0,0,1,0,0,1,0
62861.0,1,0,0,0,0,0,0
178375.0,1,1,0,0,0,0,0
291755.0,0,0,1,0,0,1,0
154797.0,1,0,0,0,0,1,0
237402.0,1,0,0,0,0,0,0
306750.0,0,0,0,0,1,1,0
379553.0,1,1,0,0,0,0,0
48092.0,0,0,0,0,1,0,0
165245.0,0,0,1,0,0,0,0
371032.0,0,1,0,0,0,0,0
378936.0,0,1,0,0,0,0,0
264057.0,1,0,0,0,0,0,0
241520.0,1,0,0,0,0,0,0
88845.0,1,0,0,0,0,1,0
319255.0,0,1,0,0,0,1,0
73627.0,1,0,0,0,0,1,0
115890.0,0,0,0,1,0,1,0
361441.0,0,0,0,1,1,0,0
326881.0,0,0,1,0,0,1,0
101144.0,1,0,0,0,0,1,0
369938.0,1,0,0,0,0,0,0
92845.0,1,0,1,0,0,0,0
152345.0,0,1,1,0,0,0,0
329306.0,0,0,0,0,0,1,0
356861.0,0,1,0,0,0,0,0
330710.0,0,1,1,0,0,0,0
290362.0,1,0,1,0,0,0,0
326928.0,0,0,1,0,0,0,0
95361.0,1,0,0,0,0,1,0
17546.0,1,0,0,0,0,0,0
158044.0,0,0,0,0,0,1,0
282727.0,0,0,0,0,1,1,0
167878.0,1,0,1,0,0,0,0
350463.0,1,0,0,0,0,0,1
119382.0,0,1,0,0,0,0,0
255361.0,1,0,1,0,0,0,0
65077.0,0,0,0,1,0,0,0
402830.0,0,0,0,0,1,0,1
223133.0,1,1,0,0,0,1,0
231326.0,1,1,0,0,0,0,0
255740.0,1,0,0,1,0,1,0
367199.0,1,0,1,0,0,0,0
115589.0,0,0,0,1,0,1,0
90749.0,1,0,0,0,0,1,0
66994.0,0,1,0,0,0,1,0
97059.0,1,0,0,0,0,0,0
44348.0,0,0,0,1,0,0,0
39049.0,1,1,0,0,0,0,0
23348.0,0,0,1,0,0,0,0
289694.0,0,1,0,0,0,1,0
365685.0,0,0,1,0,0,1,0
254958.0,0,0,0,0,1,0,0
241135.0,1,1,0,0,0,0,0
227198.0,1,0,0,0,0,0,0
343032.0,1,0,0,1,0,0,0
403881.0,0,0,0,1,0,0,0
147321.0,0,0,0,0,0,0,1
16054.0,0,0,0,0,0,1,0
406707.0,0,1,0,0,0,0,0
225155.0,1,1,0,0,0,0,0
140738.0,1,1,0,0,0,0,0
321292.0,1,1,0,0,0,1,0
67093.0,0,0,0,0,1,0,0
9262.0,0,0,1,0,0,0,0
176272.0,1,1,0,0,0,1,0
175757.0,1,0,0,0,0,0,0
49800.0,0,1,0,0,0,1,0
167834.0,0,0,0,1,0,0,0
199353.0,0,0,0,0,1,1,0
25337.0,0,0,0,1,0,0,0
414478.0,1,0,1,0,0,0,0
182859.0,1,0,0,0,0,0,0
68737.0,0,0,0,0,1,0,0
126030.0,1,1,0,0,0,0,0
276075.0,1,1,0,0,0,1,0
368127.0,1,1,0,0,0,0,0
221120.0,0,0,0,1,0,1,0
17345.0,1,1,0,0,0,0,0
65593.0,1,0,1,0,0,0,0
289552.0,0,0,1,0,0,0,0
89803.0,1,0,0,0,0,1,0
117697.0,1,1,0,0,0,0,0
239421.0,1,0,0,0,0,1,0
209566.0,0,0,0,0,1,1,0
216478.0,1,1,0,0,0,1,0
362762.0,0,1,0,0,0,1,0
145999.0,1,1,0,1,0,0,0
156713.0,1,1,0,0,0,0,0
259475.0,1,0,0,0,0,1,0
332977.0,0,1,0,0,0,0,0
23680.0,0,0,0,0,1,1,0
192700.0,0,0,1,0,0,0,0
95786.0,0,0,0,0,1,0,0
47079.0,1,1,0,0,0,0,0
6123.0,0,1,0,0,0,0,0
6251.0,1,0,0,0,0,1,0
298067.0,0,0,0,0,0,1,0
359803.0,0,0,0,0,1,0,0
314001.0,0,0,0,0,0,1,0
142995.0,0,1,0,0,0,0,0
357380.0,0,1,0,0,0,0,0
328946.0,0,0,0,0,0,1,0
132738.0,1,0,0,0,0,1,0
196211.0,0,1,0,0,0,0,0
228751.0,1,1,0,0,0,0,1
263216.0,1,0,1,0,0,0,0
81015.0,0,0,0,0,1,1,0
65226.0,0,1,0,0,0,0,0
122958.0,0,0,0,0,0,1,1
11676.0,1,1,0,0,0,0,0
72642.0,1,0,0,0,0,0,0
388338.0,0,0,0,0,1,1,0
286140.0,0,0,0,0,0,1,0
179157.0,1,1,0,0,0,0,0
328125.0,1,1,0,0,0,1,0
50383.0,0,0,0,0,0,1,0
378948.0,0,0,0,0,0,0,1
206368.0,1,1,0,0,0,0,0
351697.0,1,1,0,0,0,0,0
212383.0,1,0,0,0,0,0,0
380947.0,1,1,0,0,0,0,0
57183.0,1,1,0,0,0,0,0
169199.0,1,0,0,1,0,0,0
56490.0,0,0,0,0,0,1,0
200086.0,0,0,0,0,0,1,0
220534.0,0,0,0,0,0,1,0
109596.0,0,1,0,0,0,1,0
381646.0,1,1,0,0,0,0,0
43451.0,1,0,1,0,0,0,0
199868.0,1,0,0,0,0,1,0
243064.0,1,1,0,0,0,0,0
401210.0,1,0,0,0,0,1,0
162691.0,0,1,0,0,0,0,0
393597.0,1,0,0,0,0,1,0
221231.0,0,0,0,1,1,0,0
9208.0,1,0,0,0,0,1,0
178525.0,1,1,0,0,0,0,0
258431.0,1,0,0,0,0,1,0
406744.0,0,1,0,0,0,1,0
250058.0,1,1,0,0,0,0,0
223523.0,1,1,0,0,0,0,0
109879.0,1,0,0,0,0,0,0
266210.0,1,0,1,0,0,0,0
412551.0,1,0,0,0,0,0,0
337639.0,1,1,0,0,0,0,0
167060.0,0,0,0,0,0,1,0
397356.0,0,1,0,0,0,1,0
68477.0,0,0,0,0,1,0,0
15420.0,0,0,0,0,0,1,0
106609.0,0,0,0,0,0,1,0
171557.0,1,0,0,0,0,1,0
228756.0,1,1,0,0,0,0,0
280791.0,1,0,0,0,0,1,0
91862.0,1,0,0,0,0,0,0
301256.0,0,1,0,0,0,0,0
191079.0,0,0,0,1,0,0,0
335700.0,1,0,0,0,0,0,0
60896.0,1,0,0,0,0,1,0
227225.0,1,0,1,1,0,0,0
314038.0,0,0,0,0,0,1,0
389703.0,0,0,0,0,0,1,0
114328.0,1,1,0,0,0,1,0
330041.0,0,0,1,1,0,1,0
231731.0,1,0,0,1,0,0,0
113276.0,0,1,0,0,0,0,0
168702.0,1,1,0,0,0,0,0
239991.0,1,0,0,0,0,0,0
319374.0,1,0,0,0,0,0,0
16223.0,0,0,0,0,1,1,0
327186.0,1,0,0,0,0,0,0
164269.0,1,0,0,0,0,1,1
147467.0,1,0,0,1,0,0,0
280837.0,0,0,0,0,0,1,0
382268.0,1,0,0,1,0,0,0
295526.0,0,0,1,0,0,0,0
274330.0,1,0,0,0,0,1,0
151080.0,1,1,0,0,0,0,0
337138.0,1,0,0,1,0,0,0
359687.0,1,1,0,0,0,0,0
98073.0,1,1,0,0,0,0,0
409572.0,1,0,0,0,0,0,0
26791.0,1,1,0,0,0,0,0
333935.0,1,1,0,0,0,0,0
33173.0,0,0,1,0,0,0,0
87266.0,1,1,0,0,0,0,0
376128.0,1,1,0,0,0,0,0
143589.0,1,1,0,0,0,0,0
394920.0,0,1,0,0,0,0,0
407313.0,0,0,1,0,0,0,0
261512.0,0,0,0,0,1,0,0
280570.0,0,0,1,0,0,0,0
5036.0,1,1,0,0,0,0,0
204547.0,1,0,0,0,0,0,0
200541.0,0,0,0,0,1,0,0
16951.0,1,0,0,0,0,0,0
42513.0,0,0,0,0,1,1,0
193179.0,0,0,1,0,0,0,0
335215.0,1,1,0,0,0,0,0
362037.0,0,1,0,0,0,1,0
158319.0,0,0,1,0,0,0,0
364799.0,1,1,0,0,0,0,0
66639.0,1,0,1,0,0,0,0
24894.0,0,0,0,0,1,1,0
342561.0,0,0,0,0,0,1,0
148616.0,0,0,1,0,0,0,0
236041.0,1,1,0,0,0,0,0
350732.0,1,0,0,0,0,1,0
269526.0,0,0,0,1,0,1,0
220131.0,0,0,1,0,0,0,0
165223.0,0,0,1,0,0,0,0
160319.0,0,0,1,0,0,0,0
122882.0,1,0,0,0,0,0,0
159398.0,1,0,0,0,0,1,0
194476.0,0,0,0,0,0,1,0
416093.0,1,1,0,0,0,0,0
411613.0,1,0,0,0,0,1,0
236038.0,1,1,0,0,0,0,0
136809.0,1,0,0,0,0,0,0
122768.0,0,0,0,1,0,0,0
98270.0,0,0,0,0,0,1,0
251122.0,1,0,1,0,0,1,0
382816.0,1,0,0,1,0,0,0
145261.0,1,1,0,0,0,0,0
194873.0,0,0,0,0,0,1,0
360528.0,0,0,1,0,0,0,0
378373.0,0,0,0,0,0,1,0
109673.0,0,0,1,0,0,1,0
306041.0,0,0,0,1,0,0,0
239719.0,0,0,1,0,0,0,0
207135.0,1,0,1,0,0,0,0
192074.0,0,0,1,0,0,0,0
328233.0,0,0,1,0,0,1,0
138343.0,1,0,1,0,0,0,0
296547.0,1,0,0,0,0,0,0
233355.0,1,1,0,0,0,0,0
152627.0,0,1,0,0,0,1,0
211777.0,0,0,0,0,0,1,0
318782.0,0,1,0,0,0,1,0
204625.0,0,0,0,0,1,1,0
385535.0,0,1,1,0,0,0,0
376685.0,0,0,0,1,0,0,0
64832.0,1,0,0,0,0,1,0
225222.0,1,1,0,0,0,0,0
322668.0,1,1,0,0,0,0,0
129503.0,0,1,0,0,0,0,0
405841.0,0,0,1,0,0,0,0
366698.0,0,1,0,0,0,0,0
175823.0,0,1,0,0,0,1,0
116284.0,1,1,0,0,0,0,0
184952.0,0,0,1,0,0,0,0
105478.0,0,1,0,0,0,1,0
260055.0,0,0,1,0,0,1,0
307697.0,0,1,0,0,0,1,0
178003.0,1,1,0,0,0,0,0
99256.0,0,0,0,1,1,1,0
285365.0,1,0,0,0,0,1,0
329031.0,1,1,0,0,0,0,0
217716.0,1,0,0,0,0,0,0
297188.0,1,0,0,1,0,0,0
109681.0,0,0,1,0,0,0,0
404074.0,0,0,1,0,0,1,0
233211.0,1,0,0,1,0,0,0
318109.0,0,1,0,0,0,0,0
205821.0,0,0,0,0,0,1,0
235552.0,0,0,0,1,0,0,0
283747.0,0,1,0,0,0,1,0
315451.0,1,0,1,0,0,1,0
205917.0,0,0,0,0,0,0,1
282127.0,0,0,1,0,0,0,0
398052.0,1,1,0,0,0,0,0
404034.0,0,1,0,1,0,0,0
110052.0,1,1,0,0,0,0,0
106630.0,0,0,0,1,0,1,0
340147.0,1,0,0,0,0,0,0
102947.0,0,0,1,0,0,0,0
375395.0,1,0,0,0,0,0,0
337981.0,1,0,0,1,0,1,0
377755.0,1,1,0,0,0,0,0
274777.0,1,0,0,0,0,0,0
391497.0,0,0,0,0,1,0,0
167572.0,1,0,0,0,0,1,1
283058.0,0,1,0,0,0,1,0
357118.0,0,0,0,0,0,1,0
341468.0,1,1,0,0,0,0,0
227578.0,0,0,0,0,0,1,0
151413.0,0,0,0,0,1,0,0
371322.0,0,0,1,0,0,0,0
296879.0,1,0,0,0,0,1,0
335394.0,1,0,0,0,0,0,0
280059.0,0,1,0,0,0,0,0
329131.0,1,1,0,0,0,0,0
85052.0,1,0,1,0,0,0,0
166868.0,1,0,0,1,0,0,0
183806.0,1,0,1,0,0,0,0
403482.0,0,1,0,0,0,0,0
260132.0,0,1,0,0,0,1,0
409225.0,1,0,0,0,0,0,0
213320.0,1,1,0,0,0,0,0
221187.0,1,0,0,0,1,0,0
220761.0,1,1,0,0,0,0,0
62556.0,1,0,0,0,0,1,0
297589.0,1,0,1,0,0,0,0
69047.0,0,0,0,1,0,1,0
141640.0,1,1,0,0,0,0,0
238414.0,0,0,1,0,0,0,0
70989.0,0,0,1,0,0,0,0
195562.0,1,1,0,0,0,0,0
245321.0,0,1,0,0,0,0,0
130065.0,0,0,1,0,0,0,0
164923.0,1,0,0,0,0,0,0
223078.0,0,1,0,0,0,0,0
187814.0,0,1,0,0,0,0,0
178535.0,0,1,0,0,0,0,0
260387.0,0,0,0,1,0,1,0
237999.0,0,0,1,0,0,0,0
286056.0,0,0,1,0,0,1,0
32797.0,0,0,0,1,0,0,0
261907.0,1,0,0,0,0,1,0
361742.0,0,0,0,0,1,0,0
244874.0,1,0,0,1,0,0,0
296534.0,0,0,0,0,0,1,0
51071.0,0,0,0,0,0,1,0
369018.0,1,1,0,1,0,0,0
218402.0,1,0,0,0,0,1,0
50504.0,1,0,0,1,0,0,0
172555.0,1,1,0,0,0,0,0
135285.0,0,0,0,1,0,0,0
10196.0,1,1,0,0,0,0,0
118105.0,1,1,0,0,0,0,0
237221.0,0,0,1,0,0,0,0
251787.0,1,0,0,0,0,1,0
356536.0,0,1,0,0,0,1,0
217616.0,1,0,0,0,0,1,0
283516.0,0,0,0,0,0,1,0
321270.0,1,1,0,0,0,1,0
25658.0,1,1,0,0,0,0,0
410820.0,1,1,0,0,0,1,0
334412.0,1,1,0,0,0,0,0
379105.0,1,1,0,0,0,0,0
129915.0,0,1,0,1,0,0,0
396613.0,0,0,0,1,0,1,0
330777.0,1,1,0,0,0,0,0
179776.0,0,0,0,0,0,1,0
99850.0,1,0,0,0,0,1,0
409643.0,1,0,0,0,0,0,0
48229.0,0,0,0,1,0,0,0
375201.0,1,1,0,0,0,0,0
327143.0,1,1,0,0,0,1,0
175359.0,1,0,0,0,0,0,0
405846.0,1,0,0,0,0,1,0
341534.0,1,0,0,0,0,0,0
231919.0,1,1,0,0,0,0,0
366683.0,0,0,0,0,1,1,0
412019.0,0,0,1,0,0,0,0
341723.0,1,1,0,0,0,0,0
82095.0,0,1,0,0,0,0,0
194306.0,0,0,1,0,0,0,1
294881.0,1,0,0,0,0,1,0
30386.0,0,1,0,0,0,1,0
165129.0,0,0,0,0,1,1,0
253228.0,0,0,1,0,0,0,0
149391.0,0,0,0,0,0,1,0
330802.0,0,0,0,0,0,1,0
377702.0,0,1,0,0,0,0,1
69794.0,1,0,0,0,0,0,0
358379.0,0,1,1,0,0,0,0
261115.0,1,0,0,0,0,1,0
275559.0,1,0,0,1,0,0,0
283827.0,0,0,0,0,0,1,0
150678.0,0,0,0,0,0,0,1
416754.0,1,1,0,0,0,0,0
68080.0,0,0,0,0,1,1,0
128485.0,1,0,0,1,0,0,0
330854.0,1,0,1,0,0,0,0
242746.0,0,0,1,0,0,0,0
276074.0,1,0,0,0,0,0,0
151728.0,1,1,0,0,0,0,0
313714.0,1,0,0,0,0,0,0
409784.0,1,1,0,0,0,0,0
363515.0,1,0,1,0,0,0,0
353659.0,1,0,0,0,0,0,0
196825.0,0,0,1,0,0,0,0
343939.0,0,0,0,1,0,1,0
375600.0,1,1,0,1,0,0,0
273354.0,0,0,0,0,0,1,0
270817.0,1,1,0,0,0,0,0
322510.0,0,0,0,0,0,1,0
219606.0,0,0,1,0,0,0,0
227913.0,0,0,0,1,0,0,0
17565.0,0,0,1,0,0,0,0
207646.0,1,0,0,0,0,0,0
