id,Spruce_x,Sliver Fir_x,Douglas Fir_x,Pine_x,Oak_x,Beech_x,Sycamore_x,sum,Spruce_y,Sliver Fir_y,Douglas Fir_y,Pine_y,Oak_y,Beech_y,Sycamore_y,Others
243091.0,True,True,True,True,True,True,True,7,0.1,0.45,0.3,0.0,0.0,0.1,0.0,0.05
321308.0,True,True,True,True,True,True,True,7,0.15,0.05,0.0,0.0,0.0,0.75,0.05,0.0
73047.0,True,True,True,True,True,True,True,7,0.05,0.7,0.15,0.0,0.0,0.1,0.0,0.0
162402.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6787.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147522.0,True,True,True,True,True,True,True,7,0.55,0.3,0.0,0.0,0.0,0.15,0.0,0.0
375404.0,True,True,True,True,True,True,True,7,0.2,0.3,0.0,0.1,0.0,0.4,0.0,0.0
395569.0,True,True,True,True,True,True,True,7,0.35,0.5,0.0,0.0,0.0,0.05,0.05,0.05
166313.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206883.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.0,0.0,0.65,0.15,0.05
236126.0,True,True,True,True,True,True,True,7,0.55,0.35,0.0,0.05,0.0,0.05,0.0,0.0
186691.0,True,True,True,True,True,True,True,7,0.75,0.1,0.0,0.0,0.0,0.1,0.05,0.0
230060.0,True,True,True,True,True,True,True,7,0.1,0.4,0.0,0.0,0.0,0.3,0.1,0.1
119382.0,True,True,True,True,True,True,True,7,0.15,0.75,0.0,0.0,0.0,0.1,0.0,0.0
288539.0,True,True,True,True,True,True,True,7,0.3,0.0,0.0,0.25,0.1,0.3,0.0,0.05
276337.0,True,True,True,True,True,True,True,7,0.4,0.2,0.0,0.0,0.0,0.3,0.1,0.0
368528.0,True,True,True,True,True,True,True,7,0.6,0.35,0.0,0.0,0.0,0.05,0.0,0.0
190248.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
354939.0,True,True,True,True,True,True,True,7,0.1,0.3,0.0,0.5,0.0,0.1,0.0,0.0
161519.0,True,True,True,True,True,True,True,7,0.55,0.1,0.0,0.35,0.0,0.0,0.0,0.0
397589.0,True,True,True,True,True,True,True,7,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
82836.0,True,True,True,True,True,True,True,7,0.85,0.0,0.1,0.0,0.0,0.05,0.0,0.0
110972.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.6,0.05,0.15,0.0,0.0
243142.0,True,True,True,True,True,True,True,7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
111489.0,True,True,True,True,True,True,True,7,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0
90660.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303023.0,True,True,True,True,True,True,True,7,0.4,0.0,0.0,0.5,0.0,0.1,0.0,0.0
347862.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0
37960.0,True,True,True,True,True,True,True,7,0.8,0.05,0.05,0.0,0.05,0.05,0.0,0.0
85398.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102843.0,True,True,True,True,True,True,True,7,0.05,0.05,0.85,0.0,0.0,0.05,0.0,0.0
238683.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342186.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0
68379.0,True,True,True,True,True,True,True,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
258570.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.0,0.0,0.65,0.15,0.05
141151.0,True,True,True,True,True,True,True,7,0.5,0.15,0.1,0.05,0.0,0.2,0.0,0.0
205249.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
226318.0,True,True,True,True,True,True,True,7,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0
251144.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339576.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.0
362271.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
312339.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0
414511.0,True,True,True,True,True,True,True,7,0.55,0.1,0.0,0.0,0.0,0.35,0.0,0.0
325769.0,True,True,True,True,True,True,True,7,0.05,0.1,0.8,0.0,0.0,0.05,0.0,0.0
140688.0,True,True,True,True,True,True,True,7,0.3,0.6,0.0,0.0,0.0,0.1,0.0,0.0
230162.0,True,True,True,True,True,True,True,7,0.6,0.1,0.0,0.1,0.0,0.1,0.0,0.1
365690.0,True,True,True,True,True,True,True,7,0.25,0.0,0.0,0.15,0.05,0.55,0.0,0.0
47651.0,True,True,True,True,True,True,True,7,0.1,0.35,0.0,0.0,0.0,0.35,0.2,0.0
404589.0,True,True,True,True,True,True,True,7,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.0
171622.0,True,True,True,True,True,True,True,7,0.1,0.6,0.0,0.0,0.0,0.3,0.0,0.0
47055.0,True,True,True,True,True,True,True,7,0.4,0.3,0.15,0.0,0.0,0.15,0.0,0.0
107911.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243288.0,True,True,True,True,True,True,True,7,0.05,0.05,0.8,0.0,0.0,0.1,0.0,0.0
200644.0,True,True,True,True,True,True,True,7,0.8,0.05,0.0,0.1,0.0,0.05,0.0,0.0
360936.0,True,True,True,True,True,True,True,7,0.2,0.15,0.6,0.0,0.0,0.05,0.0,0.0
188698.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.8,0.1,0.05
92479.0,True,True,True,True,True,True,True,7,0.85,0.05,0.05,0.0,0.0,0.05,0.0,0.0
334294.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.15,0.0,0.8,0.0,0.0
206643.0,True,True,True,True,True,True,True,7,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0
373855.0,True,True,True,True,True,True,True,7,0.45,0.4,0.0,0.0,0.0,0.15,0.0,0.0
27589.0,True,True,True,True,True,True,True,7,0.35,0.15,0.0,0.0,0.0,0.5,0.0,0.0
221128.0,True,True,True,True,True,True,True,7,0.35,0.25,0.0,0.4,0.0,0.0,0.0,0.0
195803.0,True,True,True,True,True,True,True,7,0.25,0.0,0.7,0.0,0.0,0.05,0.0,0.0
332265.0,True,True,True,True,True,True,True,7,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
279381.0,True,True,True,True,True,True,True,7,0.7,0.05,0.0,0.0,0.0,0.2,0.05,0.0
226931.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.3,0.25,0.25,0.0,0.0
304368.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
54292.0,True,True,True,True,True,True,True,7,0.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0
134640.0,True,True,True,True,True,True,True,7,0.7,0.1,0.1,0.0,0.0,0.05,0.0,0.05
250849.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91980.0,True,True,True,True,True,True,True,7,0.65,0.0,0.25,0.0,0.0,0.1,0.0,0.0
73424.0,True,True,True,True,True,True,True,7,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0
281080.0,True,True,True,True,True,True,True,7,0.1,0.5,0.0,0.0,0.0,0.2,0.2,0.0
303401.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207439.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
245643.0,True,True,True,True,True,True,True,7,0.1,0.45,0.0,0.0,0.0,0.15,0.2,0.1
326788.0,True,True,True,True,True,True,True,7,0.45,0.05,0.0,0.0,0.0,0.5,0.0,0.0
194513.0,True,True,True,True,True,True,True,7,0.3,0.1,0.1,0.0,0.0,0.3,0.2,0.0
159753.0,True,True,True,True,True,True,True,7,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
358657.0,True,True,True,True,True,True,True,7,0.15,0.1,0.0,0.0,0.0,0.35,0.4,0.0
25781.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282861.0,True,True,True,True,True,True,True,7,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0
278117.0,True,True,True,True,True,True,True,7,0.15,0.4,0.0,0.0,0.0,0.45,0.0,0.0
162314.0,True,True,True,True,True,True,True,7,0.2,0.45,0.0,0.0,0.0,0.35,0.0,0.0
328726.0,True,True,True,True,True,True,True,7,0.3,0.0,0.3,0.0,0.0,0.4,0.0,0.0
57076.0,True,True,True,True,True,True,True,7,0.2,0.0,0.7,0.0,0.0,0.1,0.0,0.0
334579.0,True,True,True,True,True,True,True,7,0.85,0.0,0.0,0.1,0.0,0.05,0.0,0.0
377210.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
140291.0,True,True,True,True,True,True,True,7,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0
410241.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324473.0,True,True,True,True,True,True,True,7,0.75,0.05,0.15,0.0,0.0,0.05,0.0,0.0
397008.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
31570.0,True,True,True,True,True,True,True,7,0.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0
130303.0,True,True,True,True,True,True,True,7,0.3,0.0,0.0,0.0,0.0,0.35,0.25,0.1
249542.0,True,True,True,True,True,True,True,7,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0
119559.0,True,True,True,True,True,True,True,7,0.2,0.1,0.0,0.0,0.0,0.7,0.0,0.0
98293.0,True,True,True,True,True,True,True,7,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
214070.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383140.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352142.0,True,True,True,True,True,True,True,7,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0
64502.0,True,True,True,True,True,True,True,7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
297835.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81832.0,True,True,True,True,True,True,True,7,0.35,0.0,0.65,0.0,0.0,0.0,0.0,0.0
358585.0,True,True,True,True,True,True,True,7,0.2,0.3,0.1,0.0,0.0,0.4,0.0,0.0
148903.0,True,True,True,True,True,True,True,7,0.05,0.9,0.0,0.0,0.0,0.05,0.0,0.0
56627.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355744.0,True,True,True,True,True,True,True,7,0.4,0.15,0.0,0.35,0.0,0.1,0.0,0.0
303530.0,True,True,True,True,True,True,True,7,0.2,0.15,0.0,0.0,0.0,0.6,0.05,0.0
121068.0,True,True,True,True,True,True,True,7,0.3,0.0,0.0,0.15,0.0,0.55,0.0,0.0
304810.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.2,0.35,0.4,0.0,0.0
102816.0,True,True,True,True,True,True,True,7,0.45,0.1,0.0,0.0,0.0,0.35,0.1,0.0
411284.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214207.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.35,0.1,0.5,0.0,0.0
254289.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.35,0.35,0.3,0.0,0.0
228745.0,True,True,True,True,True,True,True,7,0.1,0.2,0.0,0.45,0.0,0.25,0.0,0.0
88474.0,True,True,True,True,True,True,True,7,0.1,0.1,0.0,0.2,0.0,0.6,0.0,0.0
316125.0,True,True,True,True,True,True,True,7,0.35,0.0,0.0,0.0,0.0,0.65,0.0,0.0
227545.0,True,True,True,True,True,True,True,7,0.7,0.05,0.0,0.0,0.0,0.15,0.05,0.05
147350.0,True,True,True,True,True,True,True,7,0.4,0.4,0.1,0.0,0.0,0.1,0.0,0.0
134369.0,True,True,True,True,True,True,True,7,0.1,0.0,0.0,0.0,0.05,0.8,0.0,0.05
406030.0,True,True,True,True,True,True,True,7,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
123231.0,True,True,True,True,True,True,True,7,0.1,0.3,0.0,0.6,0.0,0.0,0.0,0.0
187691.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.15,0.0,0.7,0.05,0.05
292559.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141936.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362959.0,True,True,True,True,True,True,True,7,0.2,0.75,0.0,0.0,0.0,0.05,0.0,0.0
284435.0,True,True,True,True,True,True,True,7,0.5,0.4,0.0,0.0,0.0,0.1,0.0,0.0
227463.0,True,True,True,True,True,True,True,7,0.1,0.0,0.0,0.45,0.2,0.25,0.0,0.0
207925.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294881.0,True,True,True,True,True,True,True,7,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0
306671.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0
381196.0,True,True,True,True,True,True,True,7,0.1,0.1,0.5,0.0,0.0,0.2,0.1,0.0
261238.0,True,True,True,True,True,True,True,7,0.15,0.35,0.0,0.0,0.0,0.5,0.0,0.0
317515.0,True,True,True,True,True,True,True,7,0.55,0.25,0.0,0.0,0.0,0.15,0.05,0.0
325388.0,True,True,True,True,True,True,True,7,0.1,0.25,0.0,0.0,0.0,0.25,0.2,0.2
238093.0,True,True,True,True,True,True,True,7,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
148672.0,True,True,True,True,True,True,True,7,0.05,0.9,0.0,0.0,0.0,0.05,0.0,0.0
252814.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415237.0,True,True,True,True,True,True,True,7,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
338848.0,True,True,True,True,True,True,True,7,0.4,0.0,0.35,0.1,0.0,0.05,0.0,0.1
221575.0,True,True,True,True,True,True,True,7,0.7,0.1,0.0,0.0,0.0,0.15,0.0,0.05
6722.0,True,True,True,True,True,True,True,7,0.55,0.0,0.0,0.0,0.0,0.45,0.0,0.0
213275.0,True,True,True,True,True,True,True,7,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0
93668.0,True,True,True,True,True,True,True,7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
282467.0,True,True,True,True,True,True,True,7,0.1,0.5,0.0,0.0,0.0,0.4,0.0,0.0
278217.0,True,True,True,True,True,True,True,7,0.4,0.3,0.0,0.0,0.0,0.3,0.0,0.0
168758.0,True,True,True,True,True,True,True,7,0.85,0.1,0.0,0.0,0.0,0.05,0.0,0.0
174376.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109722.0,True,True,True,True,True,True,True,7,0.0,0.3,0.6,0.0,0.0,0.1,0.0,0.0
322602.0,True,True,True,True,True,True,True,7,0.8,0.1,0.05,0.0,0.0,0.05,0.0,0.0
37444.0,True,True,True,True,True,True,True,7,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
187847.0,True,True,True,True,True,True,True,7,0.1,0.25,0.0,0.0,0.0,0.45,0.1,0.1
42200.0,True,True,True,True,True,True,True,7,0.25,0.1,0.0,0.55,0.0,0.1,0.0,0.0
188099.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.05,0.0,0.85,0.05,0.0
255303.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177746.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.8,0.1,0.05
227910.0,True,True,True,True,True,True,True,7,0.1,0.1,0.65,0.0,0.0,0.1,0.05,0.0
223644.0,True,True,True,True,True,True,True,7,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0
228255.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.85,0.05,0.05
129926.0,True,True,True,True,True,True,True,7,0.05,0.45,0.0,0.2,0.0,0.3,0.0,0.0
383886.0,True,True,True,True,True,True,True,7,0.7,0.0,0.1,0.0,0.0,0.05,0.15,0.0
397942.0,True,True,True,True,True,True,True,7,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0
230566.0,True,True,True,True,True,True,True,7,0.35,0.3,0.0,0.25,0.0,0.1,0.0,0.0
30665.0,True,True,True,True,True,True,True,7,0.2,0.0,0.75,0.0,0.0,0.05,0.0,0.0
105059.0,True,True,True,True,True,True,True,7,0.15,0.2,0.15,0.0,0.0,0.5,0.0,0.0
29167.0,True,True,True,True,True,True,True,7,0.2,0.3,0.0,0.0,0.0,0.4,0.1,0.0
406252.0,True,True,True,True,True,True,True,7,0.25,0.65,0.0,0.0,0.0,0.1,0.0,0.0
53537.0,True,True,True,True,True,True,True,7,0.25,0.3,0.0,0.0,0.0,0.4,0.05,0.0
129576.0,True,True,True,True,True,True,True,7,0.15,0.2,0.0,0.0,0.0,0.2,0.4,0.05
407114.0,True,True,True,True,True,True,True,7,0.1,0.1,0.7,0.0,0.0,0.1,0.0,0.0
24866.0,True,True,True,True,True,True,True,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262455.0,True,True,True,True,True,True,True,7,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
380660.0,True,True,True,True,True,True,True,7,0.85,0.05,0.0,0.0,0.0,0.05,0.05,0.0
399954.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.15,0.3,0.2,0.0,0.2
173220.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232463.0,True,True,True,True,True,True,True,7,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0
76722.0,True,True,True,True,True,True,True,7,0.7,0.0,0.1,0.0,0.0,0.2,0.0,0.0
100215.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.6,0.1,0.05,0.0,0.05
54616.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271436.0,True,True,True,True,True,True,True,7,0.3,0.6,0.0,0.0,0.0,0.05,0.05,0.0
180244.0,True,True,True,True,True,True,True,7,0.15,0.4,0.0,0.0,0.0,0.3,0.05,0.1
379335.0,True,True,True,True,True,True,True,7,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
281770.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
377241.0,True,True,True,True,True,True,True,7,0.85,0.0,0.0,0.15,0.0,0.0,0.0,0.0
12307.0,True,True,True,True,True,True,True,7,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0
357858.0,True,True,True,True,True,True,True,7,0.25,0.55,0.0,0.2,0.0,0.0,0.0,0.0
263622.0,True,True,True,True,True,True,True,7,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0
157400.0,True,True,True,True,True,True,True,7,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
249533.0,True,True,True,True,True,True,True,7,0.4,0.3,0.1,0.0,0.0,0.2,0.0,0.0
225068.0,True,True,True,True,True,True,True,7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
228459.0,True,True,True,True,True,True,True,7,0.15,0.7,0.1,0.0,0.0,0.05,0.0,0.0
226071.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
396919.0,True,True,True,True,True,True,True,7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
120624.0,True,True,True,True,True,True,True,7,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0
228017.0,True,True,True,True,True,True,True,7,0.15,0.0,0.0,0.0,0.0,0.15,0.65,0.05
411268.0,True,True,True,True,True,True,True,7,0.5,0.4,0.0,0.0,0.0,0.1,0.0,0.0
60744.0,True,True,True,True,True,True,True,7,0.1,0.1,0.0,0.25,0.0,0.55,0.0,0.0
315667.0,True,True,True,True,True,True,True,7,0.2,0.1,0.0,0.0,0.0,0.4,0.25,0.05
262634.0,True,True,True,True,True,True,True,7,0.45,0.3,0.0,0.05,0.05,0.15,0.0,0.0
255932.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
225395.0,True,True,True,True,True,True,True,7,0.75,0.1,0.0,0.05,0.0,0.1,0.0,0.0
15203.0,True,True,True,True,True,True,True,7,0.65,0.15,0.0,0.05,0.0,0.15,0.0,0.0
307555.0,True,True,True,True,True,True,True,7,0.85,0.05,0.0,0.0,0.0,0.1,0.0,0.0
337197.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279585.0,True,True,True,True,True,True,True,7,0.75,0.05,0.0,0.0,0.0,0.2,0.0,0.0
328683.0,True,True,True,True,True,True,True,7,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
88106.0,True,True,True,True,True,True,True,7,0.15,0.0,0.8,0.0,0.0,0.05,0.0,0.0
378628.0,True,True,True,True,True,True,True,7,0.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0
366560.0,True,True,True,True,True,True,True,7,0.1,0.75,0.0,0.0,0.0,0.15,0.0,0.0
179737.0,True,True,True,True,True,True,True,7,0.25,0.0,0.0,0.65,0.0,0.1,0.0,0.0
404564.0,True,True,True,True,True,True,True,7,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0
305187.0,True,True,True,True,True,True,True,7,0.65,0.25,0.0,0.0,0.0,0.1,0.0,0.0
220691.0,True,True,True,True,True,True,True,7,0.3,0.05,0.0,0.4,0.0,0.2,0.0,0.05
156693.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225522.0,True,True,True,True,True,True,True,7,0.4,0.0,0.35,0.1,0.0,0.1,0.0,0.05
362036.0,True,True,True,True,True,True,True,7,0.4,0.1,0.2,0.0,0.0,0.3,0.0,0.0
264032.0,True,True,True,True,True,True,True,7,0.6,0.35,0.0,0.0,0.0,0.05,0.0,0.0
214371.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68053.0,True,True,True,True,True,True,True,7,0.1,0.45,0.0,0.05,0.05,0.35,0.0,0.0
178950.0,True,True,True,True,True,True,True,7,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0
104442.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216126.0,True,True,True,True,True,True,True,7,0.65,0.1,0.0,0.1,0.0,0.15,0.0,0.0
277006.0,True,True,True,True,True,True,True,7,0.5,0.1,0.0,0.4,0.0,0.0,0.0,0.0
109069.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216138.0,True,True,True,True,True,True,True,7,0.6,0.2,0.0,0.1,0.0,0.1,0.0,0.0
248343.0,True,True,True,True,True,True,True,7,0.45,0.0,0.0,0.0,0.0,0.55,0.0,0.0
259946.0,True,True,True,True,True,True,True,7,0.2,0.3,0.0,0.2,0.0,0.3,0.0,0.0
72991.0,True,True,True,True,True,True,True,7,0.35,0.25,0.0,0.0,0.05,0.3,0.0,0.05
233375.0,True,True,True,True,True,True,True,7,0.05,0.0,0.0,0.0,0.0,0.8,0.1,0.05
207156.0,True,True,True,True,True,True,True,7,0.5,0.0,0.0,0.0,0.0,0.2,0.3,0.0
206304.0,True,True,True,True,True,True,True,7,0.3,0.45,0.1,0.0,0.0,0.1,0.0,0.05
383033.0,True,True,True,True,True,True,True,7,0.4,0.55,0.0,0.05,0.0,0.0,0.0,0.0
369099.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.0,0.0,0.7,0.05,0.05
358951.0,True,True,True,True,True,True,True,7,0.2,0.15,0.0,0.5,0.0,0.15,0.0,0.0
341228.0,True,True,True,True,True,True,True,7,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0
328887.0,True,True,True,True,True,True,True,7,0.05,0.2,0.0,0.0,0.0,0.6,0.15,0.0
390481.0,True,True,True,True,True,True,True,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
389083.0,True,True,True,True,True,True,True,7,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
244706.0,True,True,True,True,True,True,True,7,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0
407864.0,True,True,True,True,True,True,True,7,0.2,0.0,0.0,0.0,0.0,0.7,0.05,0.05
115600.0,True,True,True,True,True,True,True,7,0.05,0.05,0.0,0.0,0.2,0.6,0.1,0.0
168559.0,True,True,True,True,True,True,True,7,0.6,0.0,0.0,0.05,0.0,0.3,0.0,0.05
354758.0,True,True,True,True,True,True,True,7,0.5,0.0,0.1,0.0,0.0,0.3,0.1,0.0
342282.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140962.0,True,True,True,True,True,True,True,7,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0
15412.0,True,True,True,True,True,True,True,7,0.25,0.4,0.0,0.05,0.0,0.3,0.0,0.0
114844.0,True,True,True,True,True,True,True,7,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0
103451.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371581.0,True,True,True,True,True,True,True,7,0.5,0.0,0.0,0.35,0.0,0.05,0.05,0.05
958.0,True,True,True,True,True,True,True,7,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0
76827.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174785.0,True,True,True,True,True,True,True,7,0.45,0.0,0.0,0.3,0.0,0.2,0.0,0.05
248701.0,True,True,True,True,True,True,True,7,0.1,0.1,0.0,0.0,0.0,0.6,0.2,0.0
56452.0,True,True,True,True,True,True,True,7,0.1,0.0,0.0,0.35,0.3,0.2,0.0,0.05
374456.0,True,True,True,True,True,True,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367215.0,True,True,True,True,True,True,True,7,0.6,0.35,0.0,0.0,0.0,0.05,0.0,0.0
373530.0,True,True,True,True,True,True,True,7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
132405.0,True,True,True,True,True,True,True,7,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0
337601.0,True,True,True,True,True,True,True,7,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0
55724.0,True,True,True,True,True,True,True,7,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
363184.0,True,True,True,True,True,True,True,7,0.25,0.0,0.0,0.0,0.0,0.7,0.05,0.0
